order_id,order_time,driver_arrival_time,driver_pickup_time,delivery_time,order_value,eater_id,order_ready,driver_arrival_period,driver_waiting_time
8edbf498d,2023-01-01 12:17:00,2023-01-01 12:35:00,2023-01-01 12:45:00,2023-01-01 13:12:00,1019.69,7733762398,28.0,18.0,10.0
a144f6fab,2023-01-01 12:52:00,2023-01-01 13:12:00,2023-01-01 13:18:00,2023-01-01 13:34:00,12.65,4420601621,26.0,20.0,6.0
b0076de02,2023-01-01 12:58:00,2023-01-01 13:12:00,2023-01-01 13:15:00,2023-01-01 13:31:00,1172.77,4913795302,17.0,14.0,3.0
06fc4dbb1,2023-01-01 13:02:00,2023-01-01 13:21:00,2023-01-01 13:25:00,2023-01-01 13:55:00,12.34,1164533812,23.0,19.0,4.0
0369edaae,2023-01-01 13:28:00,2023-01-01 13:35:00,2023-01-01 13:42:00,2023-01-01 14:09:00,12.48,5828211753,14.0,7.0,7.0
0e3aa9da6,2023-01-01 13:51:00,2023-01-01 13:56:00,2023-01-01 14:03:00,2023-01-01 14:31:00,19.0,3366798693,12.0,5.0,7.0
d4913772a,2023-01-01 13:55:00,2023-01-01 14:13:00,2023-01-01 14:15:00,2023-01-01 14:42:00,511.85,7844880582,20.0,18.0,2.0
f92edb521,2023-01-01 14:02:00,2023-01-01 14:13:00,2023-01-01 14:19:00,2023-01-01 14:47:00,55.11,9062023191,17.0,11.0,6.0
be4802ef0,2023-01-01 14:16:00,2023-01-01 14:21:00,2023-01-01 14:23:00,2023-01-01 14:51:00,24.97,2372683009,7.0,5.0,2.0
79f3c7924,2023-01-01 14:23:00,2023-01-01 14:28:00,2023-01-01 14:37:00,2023-01-01 14:47:00,31.53,8789243051,14.0,5.0,9.0
eb280656d,2023-01-01 14:31:00,2023-01-01 14:41:00,2023-01-01 14:49:00,2023-01-01 15:15:00,40.57,4186183320,18.0,10.0,8.0
2ed9c8521,2023-01-01 14:41:00,2023-01-01 14:48:00,2023-01-01 14:51:00,2023-01-01 15:11:00,30.16,4782909235,10.0,7.0,3.0
4c93668bf,2023-01-01 14:52:00,2023-01-01 15:12:00,2023-01-01 15:14:00,2023-01-01 15:41:00,15.97,6785535982,22.0,20.0,2.0
c679f4301,2023-01-01 15:00:00,2023-01-01 15:11:00,2023-01-01 15:18:00,2023-01-01 15:46:00,18.66,3966459141,18.0,11.0,7.0
b25733eec,2023-01-01 15:01:00,2023-01-01 15:08:00,2023-01-01 15:12:00,2023-01-01 15:22:00,806.16,8614921888,11.0,7.0,4.0
1646753dd,2023-01-01 15:29:00,2023-01-01 15:39:00,2023-01-01 15:49:00,2023-01-01 16:19:00,10.64,6902806496,20.0,10.0,10.0
2318332bd,2023-01-01 15:48:00,2023-01-01 16:02:00,2023-01-01 16:07:00,2023-01-01 16:36:00,18.39,3311233148,19.0,14.0,5.0
0a7bda7dc,2023-01-01 15:58:00,2023-01-01 16:05:00,2023-01-01 16:15:00,2023-01-01 16:32:00,10.5,2612892601,17.0,7.0,10.0
61d3ee268,2023-01-01 16:02:00,2023-01-01 16:17:00,2023-01-01 16:23:00,2023-01-01 16:39:00,29.75,5413494266,21.0,15.0,6.0
8d34125ae,2023-01-01 16:14:00,2023-01-01 16:19:00,2023-01-01 16:26:00,2023-01-01 16:48:00,1568.85,1160054597,12.0,5.0,7.0
18dc84aa2,2023-01-01 16:18:00,2023-01-01 16:26:00,2023-01-01 16:30:00,2023-01-01 16:55:00,811.54,3906503798,12.0,8.0,4.0
6cd6b835b,2023-01-01 16:19:00,2023-01-01 16:34:00,2023-01-01 16:37:00,2023-01-01 16:58:00,9.62,2244258193,18.0,15.0,3.0
1a47d7814,2023-01-01 16:33:00,2023-01-01 16:41:00,2023-01-01 16:51:00,2023-01-01 17:18:00,31.55,4448149569,18.0,8.0,10.0
d12b3a348,2023-01-01 16:39:00,2023-01-01 16:56:00,2023-01-01 17:05:00,2023-01-01 17:23:00,32.03,6895995835,26.0,17.0,9.0
2ca474263,2023-01-01 16:47:00,2023-01-01 16:57:00,2023-01-01 17:04:00,2023-01-01 17:21:00,9.45,9582618559,17.0,10.0,7.0
e6a5ed5f7,2023-01-01 16:51:00,2023-01-01 17:10:00,2023-01-01 17:15:00,2023-01-01 17:32:00,49.5,9212095814,24.0,19.0,5.0
36eeb611c,2023-01-01 16:51:00,2023-01-01 17:05:00,2023-01-01 17:08:00,2023-01-01 17:18:00,15.27,7627069673,17.0,14.0,3.0
464b7a4c8,2023-01-01 16:55:00,2023-01-01 17:00:00,2023-01-01 17:04:00,2023-01-01 17:21:00,374.54,6449496400,9.0,5.0,4.0
86236b8f6,2023-01-01 17:21:00,2023-01-01 17:28:00,2023-01-01 17:34:00,2023-01-01 17:45:00,17.01,9675267682,13.0,7.0,6.0
a860f77dc,2023-01-01 17:46:00,2023-01-01 17:57:00,2023-01-01 18:05:00,2023-01-01 18:17:00,417.4,4166967222,19.0,11.0,8.0
5ff1eefae,2023-01-01 18:02:00,2023-01-01 18:08:00,2023-01-01 18:15:00,2023-01-01 18:25:00,10.97,8600636578,13.0,6.0,7.0
23b2ed1e3,2023-01-01 18:08:00,2023-01-01 18:23:00,2023-01-01 18:26:00,2023-01-01 18:42:00,9.83,4442194693,18.0,15.0,3.0
cff783898,2023-01-01 18:09:00,2023-01-01 18:15:00,2023-01-01 18:25:00,2023-01-01 18:45:00,52.45,8658876292,16.0,6.0,10.0
16e51e238,2023-01-01 18:14:00,2023-01-01 18:25:00,2023-01-01 18:34:00,2023-01-01 18:46:00,24.29,4136709396,20.0,11.0,9.0
3cb020bdb,2023-01-01 18:31:00,2023-01-01 18:48:00,2023-01-01 18:54:00,2023-01-01 19:11:00,34.89,3595315753,23.0,17.0,6.0
6a748e5c1,2023-01-01 18:38:00,2023-01-01 18:49:00,2023-01-01 18:53:00,2023-01-01 19:21:00,673.11,3056093884,15.0,11.0,4.0
a81a8e35f,2023-01-01 18:47:00,2023-01-01 18:58:00,2023-01-01 19:05:00,2023-01-01 19:16:00,16.34,1968778811,18.0,11.0,7.0
b227b89e4,2023-01-01 19:48:00,2023-01-01 20:06:00,2023-01-01 20:11:00,2023-01-01 20:30:00,15.47,8185751550,23.0,18.0,5.0
2f2a5806e,2023-01-01 20:06:00,2023-01-01 20:11:00,2023-01-01 20:19:00,2023-01-01 20:35:00,43.38,5870533664,13.0,5.0,8.0
b94ada033,2023-01-01 20:10:00,2023-01-01 20:16:00,2023-01-01 20:20:00,2023-01-01 20:50:00,39.42,2315705847,10.0,6.0,4.0
a4e94623a,2023-01-01 20:31:00,2023-01-01 20:45:00,2023-01-01 20:54:00,2023-01-01 21:12:00,31.25,4417159897,23.0,14.0,9.0
a80a7132e,2023-01-01 20:38:00,2023-01-01 20:51:00,2023-01-01 20:58:00,2023-01-01 21:20:00,16.88,6834972290,20.0,13.0,7.0
40040b5af,2023-01-01 20:57:00,2023-01-01 21:05:00,2023-01-01 21:07:00,2023-01-01 21:31:00,14.5,1661748565,10.0,8.0,2.0
5f4d40e84,2023-01-01 21:03:00,2023-01-01 21:23:00,2023-01-01 21:27:00,2023-01-01 21:49:00,16.11,7678104650,24.0,20.0,4.0
76c0fc667,2023-01-01 21:21:00,2023-01-01 21:30:00,2023-01-01 21:33:00,2023-01-01 21:46:00,15.52,8462423957,12.0,9.0,3.0
7056483a1,2023-01-01 21:25:00,2023-01-01 21:41:00,2023-01-01 21:51:00,2023-01-01 22:17:00,28.5,3849629083,26.0,16.0,10.0
f89803517,2023-01-01 21:29:00,2023-01-01 21:43:00,2023-01-01 21:48:00,2023-01-01 22:10:00,1260.0,3082203563,19.0,14.0,5.0
35bdd22d1,2023-01-01 21:33:00,2023-01-01 21:39:00,2023-01-01 21:45:00,2023-01-01 22:14:00,48.87,5902148400,12.0,6.0,6.0
1f43b318d,2023-01-01 21:34:00,2023-01-01 21:51:00,2023-01-01 21:56:00,2023-01-01 22:24:00,20.29,4282045968,22.0,17.0,5.0
903b5be5a,2023-01-01 21:36:00,2023-01-01 21:48:00,2023-01-01 21:57:00,2023-01-01 22:19:00,36.49,4370330756,21.0,12.0,9.0
891c7d768,2023-01-01 21:54:00,2023-01-01 22:01:00,2023-01-01 22:04:00,2023-01-01 22:20:00,35.77,7599582204,10.0,7.0,3.0
c041fd1db,2023-01-01 21:55:00,2023-01-01 22:08:00,2023-01-01 22:10:00,2023-01-01 22:24:00,19.44,1146303868,15.0,13.0,2.0
11aae0f25,2023-01-01 22:00:00,2023-01-01 22:06:00,2023-01-01 22:13:00,2023-01-01 22:24:00,23.65,5325992022,13.0,6.0,7.0
ddf24de6b,2023-01-01 22:17:00,2023-01-01 22:29:00,2023-01-01 22:37:00,2023-01-01 23:00:00,15.17,5280719070,20.0,12.0,8.0
dcedbec59,2023-01-01 22:19:00,2023-01-01 22:39:00,2023-01-01 22:47:00,2023-01-01 23:16:00,20.27,3245138844,28.0,20.0,8.0
4c3e31100,2023-01-01 22:20:00,2023-01-01 22:40:00,2023-01-01 22:48:00,2023-01-01 22:58:00,38.3,2841052251,28.0,20.0,8.0
1117f79c2,2023-01-01 22:37:00,2023-01-01 22:56:00,2023-01-01 23:04:00,2023-01-01 23:29:00,15.52,9281791389,27.0,19.0,8.0
7e375447f,2023-01-01 22:51:00,2023-01-01 23:11:00,2023-01-01 23:20:00,2023-01-01 23:44:00,20.7,5149372802,29.0,20.0,9.0
3df97a496,2023-01-01 22:53:00,2023-01-01 23:04:00,2023-01-01 23:11:00,2023-01-01 23:35:00,19.63,3153946204,18.0,11.0,7.0
49f4269ec,2023-01-01 22:59:00,2023-01-01 23:19:00,2023-01-01 23:23:00,2023-01-01 23:40:00,18.68,2964598357,24.0,20.0,4.0
ce01f062e,2023-01-02 06:06:00,2023-01-02 06:24:00,2023-01-02 06:30:00,2023-01-02 06:58:00,31.83,9927971122,24.0,18.0,6.0
aff544336,2023-01-02 06:11:00,2023-01-02 06:18:00,2023-01-02 06:27:00,2023-01-02 06:39:00,20.66,7309213821,16.0,7.0,9.0
2edb9766a,2023-01-02 06:42:00,2023-01-02 07:01:00,2023-01-02 07:03:00,2023-01-02 07:33:00,38.64,5098660287,21.0,19.0,2.0
20dc54ded,2023-01-02 06:58:00,2023-01-02 07:09:00,2023-01-02 07:14:00,2023-01-02 07:29:00,41.47,2329362426,16.0,11.0,5.0
407771720,2023-01-02 07:03:00,2023-01-02 07:16:00,2023-01-02 07:21:00,2023-01-02 07:38:00,12.39,8163299589,18.0,13.0,5.0
2b7936d0a,2023-01-02 07:30:00,2023-01-02 07:41:00,2023-01-02 07:51:00,2023-01-02 08:20:00,13.99,1652936831,21.0,11.0,10.0
65af5effa,2023-01-02 07:34:00,2023-01-02 07:42:00,2023-01-02 07:44:00,2023-01-02 08:08:00,43.67,8510218231,10.0,8.0,2.0
47bc9dbc5,2023-01-02 07:36:00,2023-01-02 07:51:00,2023-01-02 07:59:00,2023-01-02 08:26:00,24.82,6327207270,23.0,15.0,8.0
2842866b5,2023-01-02 07:38:00,2023-01-02 07:50:00,2023-01-02 07:52:00,2023-01-02 08:08:00,846.5,3503628427,14.0,12.0,2.0
b74f62290,2023-01-02 07:58:00,2023-01-02 08:12:00,2023-01-02 08:19:00,2023-01-02 08:45:00,17.42,2328623714,21.0,14.0,7.0
72e7f6cec,2023-01-02 07:58:00,2023-01-02 08:13:00,2023-01-02 08:23:00,2023-01-02 08:35:00,32.17,8120751210,25.0,15.0,10.0
05d8d1d16,2023-01-02 08:03:00,2023-01-02 08:16:00,2023-01-02 08:26:00,2023-01-02 08:56:00,20.0,3689463149,23.0,13.0,10.0
323ee9c84,2023-01-02 08:11:00,2023-01-02 08:31:00,2023-01-02 08:41:00,2023-01-02 08:51:00,17.95,4997109760,30.0,20.0,10.0
d10a4ea27,2023-01-02 08:35:00,2023-01-02 08:55:00,2023-01-02 09:02:00,2023-01-02 09:23:00,24.05,6589986753,27.0,20.0,7.0
fdd8074bc,2023-01-02 08:43:00,2023-01-02 08:49:00,2023-01-02 08:57:00,2023-01-02 09:16:00,22.4,2507188150,14.0,6.0,8.0
5673a87b0,2023-01-02 09:14:00,2023-01-02 09:34:00,2023-01-02 09:43:00,2023-01-02 10:07:00,37.45,8093712533,29.0,20.0,9.0
d9f979874,2023-01-02 09:25:00,2023-01-02 09:42:00,2023-01-02 09:49:00,2023-01-02 10:12:00,23.82,7086703418,24.0,17.0,7.0
da8b27b23,2023-01-02 09:29:00,2023-01-02 09:41:00,2023-01-02 09:44:00,2023-01-02 09:56:00,21.27,3563031597,15.0,12.0,3.0
d9e54d3f1,2023-01-02 09:29:00,2023-01-02 09:42:00,2023-01-02 09:51:00,2023-01-02 10:06:00,823.48,9930877881,22.0,13.0,9.0
72221e64d,2023-01-02 09:37:00,2023-01-02 09:51:00,2023-01-02 09:57:00,2023-01-02 10:15:00,41.05,6772483010,20.0,14.0,6.0
28add9966,2023-01-02 10:26:00,2023-01-02 10:41:00,2023-01-02 10:43:00,2023-01-02 10:53:00,17.12,4066691432,17.0,15.0,2.0
12cfe9238,2023-01-02 10:32:00,2023-01-02 10:42:00,2023-01-02 10:50:00,2023-01-02 11:09:00,470.42,9154015170,18.0,10.0,8.0
9db9dfc67,2023-01-02 10:37:00,2023-01-02 10:52:00,2023-01-02 10:56:00,2023-01-02 11:20:00,32.11,7259220368,19.0,15.0,4.0
56f7210d7,2023-01-02 10:45:00,2023-01-02 11:02:00,2023-01-02 11:07:00,2023-01-02 11:18:00,11.58,2273537202,22.0,17.0,5.0
cec0ed62c,2023-01-02 10:59:00,2023-01-02 11:13:00,2023-01-02 11:17:00,2023-01-02 11:38:00,26.64,3492138459,18.0,14.0,4.0
6f5bc6de3,2023-01-02 11:13:00,2023-01-02 11:32:00,2023-01-02 11:37:00,2023-01-02 11:50:00,24.25,4905150334,24.0,19.0,5.0
50c0a3862,2023-01-02 11:35:00,2023-01-02 11:44:00,2023-01-02 11:52:00,2023-01-02 12:02:00,9.73,3144807876,17.0,9.0,8.0
78076c3a3,2023-01-02 11:46:00,2023-01-02 12:00:00,2023-01-02 12:10:00,2023-01-02 12:38:00,29.77,8326040235,24.0,14.0,10.0
900929501,2023-01-02 12:07:00,2023-01-02 12:15:00,2023-01-02 12:18:00,2023-01-02 12:43:00,273.29,1462747946,11.0,8.0,3.0
f9d5b7fff,2023-01-02 12:19:00,2023-01-02 12:34:00,2023-01-02 12:42:00,2023-01-02 13:06:00,10.29,5777237782,23.0,15.0,8.0
604f3fab5,2023-01-02 12:27:00,2023-01-02 12:38:00,2023-01-02 12:42:00,2023-01-02 13:06:00,25.49,9136107389,15.0,11.0,4.0
a29f25b9a,2023-01-02 12:28:00,2023-01-02 12:46:00,2023-01-02 12:52:00,2023-01-02 13:04:00,38.45,2441474747,24.0,18.0,6.0
4d908c1fb,2023-01-02 12:35:00,2023-01-02 12:53:00,2023-01-02 12:59:00,2023-01-02 13:12:00,400.83,6892994257,24.0,18.0,6.0
6bca12a00,2023-01-02 12:37:00,2023-01-02 12:52:00,2023-01-02 12:59:00,2023-01-02 13:10:00,12.56,6053598261,22.0,15.0,7.0
ebfb6829a,2023-01-02 13:25:00,2023-01-02 13:44:00,2023-01-02 13:48:00,2023-01-02 14:14:00,20.49,8282210709,23.0,19.0,4.0
b57045855,2023-01-02 13:31:00,2023-01-02 13:47:00,2023-01-02 13:57:00,2023-01-02 14:27:00,23.01,8902375210,26.0,16.0,10.0
00a969b7d,2023-01-02 13:44:00,2023-01-02 13:57:00,2023-01-02 14:00:00,2023-01-02 14:17:00,1543.35,1412911783,16.0,13.0,3.0
2d49652ab,2023-01-02 13:44:00,2023-01-02 13:49:00,2023-01-02 13:54:00,2023-01-02 14:07:00,20.36,5692866874,10.0,5.0,5.0
bf061d74d,2023-01-02 14:08:00,2023-01-02 14:21:00,2023-01-02 14:30:00,2023-01-02 14:43:00,84.13,8906057220,22.0,13.0,9.0
10f04b69b,2023-01-02 14:09:00,2023-01-02 14:20:00,2023-01-02 14:26:00,2023-01-02 14:52:00,26.84,1188162173,17.0,11.0,6.0
ade91498b,2023-01-02 14:11:00,2023-01-02 14:23:00,2023-01-02 14:28:00,2023-01-02 14:40:00,22.23,9874567230,17.0,12.0,5.0
d264a74d3,2023-01-02 14:51:00,2023-01-02 15:07:00,2023-01-02 15:12:00,2023-01-02 15:40:00,53.18,9332788087,21.0,16.0,5.0
302979ce3,2023-01-02 14:57:00,2023-01-02 15:07:00,2023-01-02 15:16:00,2023-01-02 15:28:00,682.92,3254542096,19.0,10.0,9.0
e83f2233f,2023-01-02 15:07:00,2023-01-02 15:22:00,2023-01-02 15:26:00,2023-01-02 15:49:00,22.93,6147296917,19.0,15.0,4.0
94f251141,2023-01-02 15:08:00,2023-01-02 15:20:00,2023-01-02 15:24:00,2023-01-02 15:47:00,41.71,8802979135,16.0,12.0,4.0
c36019145,2023-01-02 15:31:00,2023-01-02 15:46:00,2023-01-02 15:48:00,2023-01-02 16:15:00,18.18,7440909459,17.0,15.0,2.0
13ebdd6cc,2023-01-02 15:52:00,2023-01-02 15:59:00,2023-01-02 16:07:00,2023-01-02 16:30:00,23.67,4281230620,15.0,7.0,8.0
00b5e8a2e,2023-01-02 15:54:00,2023-01-02 16:06:00,2023-01-02 16:14:00,2023-01-02 16:29:00,24.93,2014565434,20.0,12.0,8.0
b398ba2e0,2023-01-02 16:10:00,2023-01-02 16:24:00,2023-01-02 16:29:00,2023-01-02 16:51:00,1695.0,2674888772,19.0,14.0,5.0
a3230d7d2,2023-01-02 16:15:00,2023-01-02 16:28:00,2023-01-02 16:37:00,2023-01-02 16:57:00,41.79,3009222544,22.0,13.0,9.0
d02d93fe3,2023-01-02 16:31:00,2023-01-02 16:38:00,2023-01-02 16:45:00,2023-01-02 17:13:00,372.28,5883630463,14.0,7.0,7.0
9ffb220d2,2023-01-02 16:40:00,2023-01-02 16:54:00,2023-01-02 17:01:00,2023-01-02 17:20:00,15.97,7236615731,21.0,14.0,7.0
8441244ff,2023-01-02 16:48:00,2023-01-02 17:03:00,2023-01-02 17:09:00,2023-01-02 17:23:00,25.84,2388043318,21.0,15.0,6.0
2cbfba1d4,2023-01-02 16:57:00,2023-01-02 17:12:00,2023-01-02 17:22:00,2023-01-02 17:42:00,1665.0,5393958610,25.0,15.0,10.0
49550a5a3,2023-01-02 17:00:00,2023-01-02 17:06:00,2023-01-02 17:13:00,2023-01-02 17:34:00,34.33,7629654895,13.0,6.0,7.0
1e2a2e9d3,2023-01-02 18:01:00,2023-01-02 18:16:00,2023-01-02 18:23:00,2023-01-02 18:37:00,41.82,2500530820,22.0,15.0,7.0
75c45b651,2023-01-02 18:20:00,2023-01-02 18:25:00,2023-01-02 18:29:00,2023-01-02 18:40:00,13.48,6988570499,9.0,5.0,4.0
1b7d25bac,2023-01-02 18:29:00,2023-01-02 18:49:00,2023-01-02 18:52:00,2023-01-02 19:05:00,11.85,7477414860,23.0,20.0,3.0
83b0bac4d,2023-01-02 18:58:00,2023-01-02 19:14:00,2023-01-02 19:22:00,2023-01-02 19:51:00,44.02,7571840206,24.0,16.0,8.0
c0b6225cd,2023-01-02 19:07:00,2023-01-02 19:16:00,2023-01-02 19:24:00,2023-01-02 19:42:00,27.79,6524623469,17.0,9.0,8.0
691db2f19,2023-01-02 19:19:00,2023-01-02 19:27:00,2023-01-02 19:36:00,2023-01-02 20:06:00,10.27,9796662791,17.0,8.0,9.0
e182ba994,2023-01-02 19:27:00,2023-01-02 19:33:00,2023-01-02 19:40:00,2023-01-02 20:00:00,21.36,6384241973,13.0,6.0,7.0
8d6725e4b,2023-01-02 19:28:00,2023-01-02 19:48:00,2023-01-02 19:56:00,2023-01-02 20:13:00,41.08,4450034954,28.0,20.0,8.0
bd91fd1e6,2023-01-02 19:35:00,2023-01-02 19:45:00,2023-01-02 19:52:00,2023-01-02 20:09:00,15.15,9321473367,17.0,10.0,7.0
1598e8b93,2023-01-02 19:47:00,2023-01-02 19:58:00,2023-01-02 20:06:00,2023-01-02 20:31:00,36.2,6058931598,19.0,11.0,8.0
0445eabd4,2023-01-02 20:04:00,2023-01-02 20:19:00,2023-01-02 20:21:00,2023-01-02 20:32:00,40.14,3854106766,17.0,15.0,2.0
54d3a54a3,2023-01-02 20:08:00,2023-01-02 20:25:00,2023-01-02 20:32:00,2023-01-02 20:44:00,38.02,8835548749,24.0,17.0,7.0
5f5e6996d,2023-01-02 20:09:00,2023-01-02 20:25:00,2023-01-02 20:34:00,2023-01-02 21:01:00,14.26,5060887419,25.0,16.0,9.0
d97b31623,2023-01-02 20:20:00,2023-01-02 20:30:00,2023-01-02 20:34:00,2023-01-02 20:44:00,700.58,4551060303,14.0,10.0,4.0
0faeb9818,2023-01-02 20:26:00,2023-01-02 20:35:00,2023-01-02 20:43:00,2023-01-02 21:06:00,18.15,4309156057,17.0,9.0,8.0
5732c181a,2023-01-02 20:56:00,2023-01-02 21:14:00,2023-01-02 21:19:00,2023-01-02 21:40:00,25.93,1912527433,23.0,18.0,5.0
36ea3396a,2023-01-02 21:16:00,2023-01-02 21:33:00,2023-01-02 21:35:00,2023-01-02 21:48:00,20.13,2975296749,19.0,17.0,2.0
695d785ef,2023-01-02 21:46:00,2023-01-02 22:00:00,2023-01-02 22:03:00,2023-01-02 22:33:00,51.8,7410109158,17.0,14.0,3.0
b35842ea2,2023-01-02 22:05:00,2023-01-02 22:19:00,2023-01-02 22:23:00,2023-01-02 22:34:00,54.29,4323805685,18.0,14.0,4.0
f677fd384,2023-01-02 22:15:00,2023-01-02 22:32:00,2023-01-02 22:37:00,2023-01-02 22:54:00,16.25,3992065428,22.0,17.0,5.0
c53ab3d33,2023-01-02 22:22:00,2023-01-02 22:35:00,2023-01-02 22:38:00,2023-01-02 23:00:00,13.49,5987300895,16.0,13.0,3.0
0e4eae01e,2023-01-02 22:30:00,2023-01-02 22:41:00,2023-01-02 22:51:00,2023-01-02 23:21:00,342.33,3395508238,21.0,11.0,10.0
9afe38c33,2023-01-02 22:36:00,2023-01-02 22:44:00,2023-01-02 22:48:00,2023-01-02 23:01:00,13.23,7569373722,12.0,8.0,4.0
8df2d087a,2023-01-03 06:18:00,2023-01-03 06:31:00,2023-01-03 06:36:00,2023-01-03 06:58:00,28.68,3164323675,18.0,13.0,5.0
b2062bc6c,2023-01-03 06:26:00,2023-01-03 06:35:00,2023-01-03 06:38:00,2023-01-03 07:01:00,24.95,6607635327,12.0,9.0,3.0
4f626ea08,2023-01-03 06:50:00,2023-01-03 07:07:00,2023-01-03 07:11:00,2023-01-03 07:40:00,1340.11,2308879356,21.0,17.0,4.0
bfe52aa5e,2023-01-03 06:55:00,2023-01-03 07:11:00,2023-01-03 07:13:00,2023-01-03 07:30:00,37.39,7130252779,18.0,16.0,2.0
f69441610,2023-01-03 07:17:00,2023-01-03 07:25:00,2023-01-03 07:29:00,2023-01-03 07:59:00,15.14,4163697188,12.0,8.0,4.0
